paper,paper_doi,fid,iid,lat,long,pop,sub_pop,continent,country,state,dataset_N_HO_SNPs,geno_rate_at_HO_SNPs,dataset_N_genochip_SNPs,geno_rate_at_genochip_SNPs,needs_imputation_for_IBD,imputation_params,phasing_params,comments
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-153,53.45,56.03,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ishimbai",554998,0.97752,50542,0.98591,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-153
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-156,53.45,56.03,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ishimbai",554998,0.98334,50542,0.98981,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-156
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-164,53.45,56.03,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ishimbai",554998,0.98367,50542,0.98997,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-164
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-600,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.987,50542,0.994322,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-600
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-622,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.98981,50542,0.996221,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-622
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-652,55.87,56.73,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Karaidelsky district",554998,0.98884,50542,0.995291,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-652
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-655,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.98902,50542,0.995627,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-655
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-661,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.98981,50542,0.99632,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-661
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-663,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.98928,50542,0.995489,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-663
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-669,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.990277,50542,0.996557,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-669
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-670,55.87,56.73,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Karaidelsky district",554998,0.98823,50542,0.994757,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-670
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-671,55.87,56.73,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Karaidelsky district",554998,0.98895,50542,0.99541,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-671
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-672,54.52,56.93,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Arkhangelsk district",554998,0.98842,50542,0.99537,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-672
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-683,55.87,56.73,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Karaidelsky district",554998,0.98951,50542,0.995924,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-683
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-811,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.97841,50542,0.9851800000000001,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-811
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-813,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.990277,50542,0.996696,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-813
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-822,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.9896,50542,0.995984,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-822
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-825,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.98114,50542,0.98722,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-825
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-833,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.98992,50542,0.996359,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-833
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-834,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.98444,50542,0.991314,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-834
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-849,56.27,54.08,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ianaul",554998,0.98263,50542,0.98918,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-849
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-1392,55.43,54.32,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ilishevsky district",554998,0.98826,50542,0.994935,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-1392
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-1393,55.43,54.32,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ilishevsky district",554998,0.98957,50542,0.996063,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-1393
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-1394,55.43,54.32,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ilishevsky district",554998,0.990344,50542,0.996696,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-1394
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-1396,55.43,54.32,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ilishevsky district",554998,0.98994,50542,0.99634,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-1396
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-1398,55.43,54.32,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ilishevsky district",554998,0.99,50542,0.996359,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-1398
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Bashkir,BAS-1400,55.43,54.32,Eastern Europeans,Bashkir,Europe,Russia,"Bashkiria Republic, Ilishevsky district",554998,0.990486,50542,0.997012,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: BAS-1400
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Circassian,CHRK-544,44.2,41.83,Turkish-Caucasus populations,Circassian,Europe,Russia,Karachaevo-Cherkessia Republic,554998,0.98763,50542,0.993669,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: CHRK-544
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-090,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98918,50542,0.995291,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-090
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-122,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98945,50542,0.995766,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-122
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-123,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.97839,50542,0.9836,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-123
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-124,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98939,50542,0.995924,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-124
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-127,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98985,50542,0.996201,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-127
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-146,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.9897,50542,0.996162,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-146
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-147,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98933,50542,0.995667,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-147
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-152,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98982,50542,0.996023,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-152
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-160,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98977,50542,0.996399,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-160
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-161,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.98989,50542,0.9963,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-161
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-165,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.98969,50542,0.99632,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-165
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tabasaran,DAG-178,41.96,47.82,Turkish-Caucasus populations,Tabasaran,Europe,Russia,Dagestan Republic,554998,0.98975,50542,0.996241,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: DAG-178
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-206,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.99055,50542,0.997032,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-206
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-225,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.990629,50542,0.997111,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-225
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-231,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.98283,50542,0.98896,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-231
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-232,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.98917,50542,0.995509,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-232
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-325,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.98987,50542,0.996261,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-325
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-335,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.990079,50542,0.996379,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-335
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-336,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.98961,50542,0.996082,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-336
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Darginian,DAG-350,42.18,47.22,Turkish-Caucasus populations,Darginian,Europe,Russia,Dagestan Republic,554998,0.98995,50542,0.996419,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-350
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-371,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.990331,50542,0.996815,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-371
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-372,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.98983,50542,0.99632,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-372
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-376,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.990043,50542,0.996597,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-376
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Lak,DAG-388,42.17,47.12,Turkish-Caucasus populations,Lak,Europe,Russia,Dagestan Republic,554998,0.990559,50542,0.996894,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: DAG-388
